,country,year,birth/1000,fertility/1000,health_exp/capita,health_exp_private_%GDP,health_exp_public_%GDP,health_exp_public_%govExp,health_exp_public_%totHealthExp,health_exp_%GDP,life_exp_F,life_exp_M,life_exp,risk_maternal_death_%,mortality/1000_adultF,mortality/1000_adultM,mortality/1000_infant,death_age<5,health_exp_outOfPocket_%privateExp,health_exp_outOfPocket_%totExp,sanitation_%pop,anemia_%age<5,anemia_nonpregnant_%age15-49,anemia_%pregnant,anemia_%age15-49,survival_>=age65_F,survival_>=age65_M,tuberculosis_%detect,tuberculosis_%txSuccess,Code,Region,Income group
372,China,2009,12.13,1.5859999999999999,192.5187906,2.410872691,2.664482629,10.31396151,52.49844515,5.07535532,76.641,73.561,75.06343902,0.056267512,74.965,102.01299999999999,14.6,274052.0,78.86010263,37.4597749,69.14596421,14.7,18.4,24.8,18.6,86.17359,81.74627,87.0,94.0,CHN,East Asia & Pacific,Upper middle income
373,China,2010,11.9,1.59,220.0793976,2.232519692,2.653820098,10.23713459,54.31100194,4.88633979,76.837,73.77,75.26609756,0.053260065,73.627,100.46799999999999,13.5,251554.0,77.24190587,35.29105288,70.14449178,15.2,18.9,25.5,19.1,86.43611,82.02816999999999,87.0,95.0,CHN,East Asia & Pacific,Upper middle income
374,China,2011,11.93,1.594,279.4790104,2.218211424,2.8106526560000002,10.61685285,55.89040807,5.02886408,77.015,73.967,75.45382927,0.050116709,72.29,98.92399999999999,12.5,233813.0,78.82829111,34.77083754,71.14236609999999,15.9,19.6,26.5,19.8,86.69863000000001,82.31006,87.0,95.0,CHN,East Asia & Pacific,Upper middle income
375,China,2012,12.1,1.599,328.6597653,2.318701704,2.945813766,10.48547293,55.95602829,5.26451547,77.18,74.15,75.62804878,0.047706602,70.953,97.37899999999999,11.5,219549.0,77.96962709,34.3409205,72.13148371,16.7,20.5,27.5,20.7,86.96115,82.59196,87.0,95.0,CHN,East Asia & Pacific,Upper middle income
376,China,2013,12.08,1.604,375.144115,2.3801026519999997,3.005601408,10.28492085,55.80702865,5.38570406,77.342,74.322,75.79517073,0.045479462000000005,69.986,96.06299999999999,10.6,205470.0,76.66305835,33.87968341,73.11035876,17.6,21.7,28.6,21.9,87.15873,82.82921999999999,87.0,95.0,CHN,East Asia & Pacific,Upper middle income
377,China,2014,12.37,1.61,419.7342406,2.453053394,3.095174286,10.43262803,55.78672081,5.54822768,77.503,74.485,75.95719512,0.04379777,69.01899999999999,94.74600000000001,9.8,193048.0,72.34725164,31.98709235,74.07902865,18.7,23.0,29.8,23.2,87.35631,83.06647,87.0,94.0,CHN,East Asia & Pacific,Upper middle income
378,China,2015,12.1,1.617,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,77.667,74.641,76.11709756,0.042300762,68.05199999999999,93.429,9.2,181574.0,-2.0,-2.0,75.03727856,20.0,24.5,31.1,24.7,87.55389,83.30372,87.0,-2.0,CHN,East Asia & Pacific,Upper middle income
379,China,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,21.4,26.2,32.4,26.4,-2.0,-2.0,-2.0,-2.0,CHN,East Asia & Pacific,Upper middle income
380,Colombia,2007,18.247,2.1180000000000003,292.2955925,1.713839891,4.539526519,16.69975205,72.59332368,6.25336641,76.486,69.109,72.70753659,0.168600471,98.21799999999999,207.551,17.3,16853.0,72.46824764,19.86113806,80.04767169,32.2,27.7,32.0,27.8,82.97706,70.42232,80.0,77.0,COL,Latin America & Caribbean,Upper middle income
381,Colombia,2008,17.842,2.08,359.70788439999995,1.921928714,4.698007256,18.00168356,70.96756339,6.61993597,76.681,69.319,72.91021951,0.160547778,97.06299999999999,205.236,16.9,15943.0,73.68793384,21.39340268,80.62334912,31.3,26.4,31.1,26.6,83.16851,70.72885,80.0,56.0,COL,Latin America & Caribbean,Upper middle income
382,Colombia,2009,17.452,2.044,361.02757180000003,1.864133366,5.148273784,18.29034748,73.41664102,7.01240715,76.86,69.52199999999999,73.1015122,0.157518695,95.90700000000001,202.921,16.4,15070.0,70.22488754,18.66813395,81.19126635,30.5,25.1,30.2,25.3,83.35996,71.03538,80.0,75.0,COL,Latin America & Caribbean,Upper middle income
383,Colombia,2010,17.079,2.01,422.3895159,1.7818716019999998,4.9756529380000005,18.10473843,73.63129662,6.75752454,77.025,69.719,73.28290244,0.152028254,94.75200000000001,200.607,15.9,14307.0,67.37108909999999,17.76488265,81.75149849,29.5,23.9,29.5,24.1,83.55141,71.34192,80.0,74.0,COL,Latin America & Caribbean,Upper middle income
384,Colombia,2011,16.727,1.9780000000000002,479.6196164,1.619624322,5.016164698,20.55019034,75.59258865,6.63578902,77.181,69.913,73.45836585,0.142548623,93.59700000000001,198.292,15.4,13743.0,64.03130931,15.62838505,82.30412063,28.8,22.9,28.8,23.1,83.74286,71.64845,80.0,73.0,COL,Latin America & Caribbean,Upper middle income
385,Colombia,2012,16.393,1.9480000000000002,546.7083774,1.6559579359999999,5.277512194,18.87406411,76.11646253,6.93347013,77.336,70.102,73.63078049,0.135094995,92.44200000000001,195.977,14.9,13190.0,60.94093978,14.55485219,82.84900753,28.0,22.1,28.3,22.3,83.9343,71.95498,80.0,72.0,COL,Latin America & Caribbean,Upper middle income
386,Colombia,2013,16.074,1.921,549.3706075,1.6242816340000001,5.2189183660000005,18.14280077,76.26429691,6.8432,77.493,70.29,73.80365854,0.134440846,91.395,194.263,14.5,12772.0,58.10407839,13.79141153,83.38645966,27.5,21.5,27.8,21.7,84.14173000000001,72.23148,80.0,71.0,COL,Latin America & Caribbean,Upper middle income
387,Colombia,2014,15.77,1.8969999999999998,569.1852903,1.791355396,5.409943154,18.14111324,75.12455034,7.20129855,77.656,70.477,73.97895122,0.13002956599999999,90.34700000000001,192.549,14.1,12364.0,61.72761036,15.35502064,83.91655212,27.0,21.1,27.5,21.3,84.34915,72.50799,80.0,76.0,COL,Latin America & Caribbean,Upper middle income
388,Colombia,2015,15.479000000000001,1.874,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,77.82300000000001,70.664,74.15619512,0.125686759,89.3,190.835,13.6,11934.0,-2.0,-2.0,84.43919720000001,26.8,20.9,27.3,21.1,84.55657,72.78449,80.0,-2.0,COL,Latin America & Caribbean,Upper middle income
389,Colombia,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,26.6,20.9,27.2,21.1,-2.0,-2.0,-2.0,-2.0,COL,Latin America & Caribbean,Upper middle income
390,Comoros,2007,35.904,4.927,35.11074903,2.12746192,2.80299141,12.48696686,56.85058194,4.93045333,62.363,59.153999999999996,60.71936585,2.042177686,230.33599999999998,281.427,67.9,2109.0,100.0,43.14941806,30.44298542,53.2,29.2,36.6,29.9,62.2271,55.16319,-2.0,94.0,COM,Sub-Saharan Africa,Low income
391,Comoros,2008,35.691,4.87,40.33558805,2.0360503569999997,3.094532063,11.7333506,60.31541469,5.13058242,62.724,59.513000000000005,61.07934146,1.98736919,226.21400000000003,277.131,66.4,2097.0,100.0,39.68458531,30.96482322,52.3,28.5,35.8,29.2,62.86981,55.77669,59.0,89.0,COM,Sub-Saharan Africa,Low income
392,Comoros,2009,35.464,4.813,29.33445451,2.09473248,1.72121212,7.32344649,45.10579424,3.8159446000000004,63.108999999999995,59.89,61.4602439,1.919830504,222.09099999999998,272.834,64.6,2075.0,100.0,54.89420576,31.48899773,51.5,27.8,35.1,28.5,63.512530000000005,56.390190000000004,56.0,-2.0,COM,Sub-Saharan Africa,Low income
393,Comoros,2010,35.209,4.754,44.22559193,4.370394622,1.454408898,6.15457298,24.96923533,5.82480352,63.503,60.27,61.84707317,1.8627129669999998,217.968,268.538,63.1,2055.0,47.96419432,35.98790177,32.01572213,50.7,27.3,34.6,28.0,64.15525,57.00368,-2.0,90.0,COM,Sub-Saharan Africa,Low income
394,Comoros,2011,34.916,4.6930000000000005,49.92638710000001,4.440290795,1.656759335,7.19253261,27.17312963,6.09705013,63.891999999999996,60.637,62.22480488,1.791864876,213.845,264.241,61.3,2027.0,67.11501651,48.87776607,32.54467228,50.0,27.0,34.2,27.7,64.79796999999999,57.617180000000005,48.0,25.0,COM,Sub-Saharan Africa,Low income
395,Comoros,2012,34.580999999999996,4.628,55.30182126,4.460632659,2.646604021,9.94122903,37.23815796,7.10723668,64.263,60.98,62.58146341,1.719368775,209.722,259.945,59.8,2004.0,67.11501651,42.12262065,33.07642279,49.4,27.0,33.9,27.6,65.44069,58.23068000000001,48.0,87.0,COM,Sub-Saharan Africa,Low income
396,Comoros,2013,34.204,4.561,53.57380017,4.506190325,2.003193245,7.38351558,30.77393156,6.50938357,64.607,61.292,62.90907317,1.64671219,207.13,257.497,58.2,1970.0,67.11501651,46.46108726,33.61046662,49.0,27.1,33.7,27.7,65.8504,58.58427,47.0,94.0,COM,Sub-Saharan Africa,Low income
397,Comoros,2014,33.786,4.4910000000000005,56.76149624,4.530322788,2.2173203519999998,8.66237231,32.86066417,6.74764314,64.918,61.568000000000005,63.20214634,1.581311415,204.53799999999998,255.05,56.6,1937.0,67.11501651,45.06057633,34.14720071,48.6,27.4,33.7,27.9,66.2601,58.93786,56.0,-2.0,COM,Sub-Saharan Africa,Low income
398,Comoros,2015,33.334,4.42,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,65.196,61.808,63.46068293,1.517437126,201.945,252.602,55.1,1897.0,-2.0,-2.0,34.16603722,48.2,28.0,33.8,28.5,66.6698,59.29145,-2.0,-2.0,COM,Sub-Saharan Africa,Low income
399,Comoros,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,48.1,28.8,34.2,29.3,-2.0,-2.0,-2.0,-2.0,COM,Sub-Saharan Africa,Low income
400,Costa Rica,2007,16.574,2.006,524.551064,2.742022015,5.627837325,24.6336161,67.2393298,8.36985934,80.771,76.003,78.32885366,0.06147252,66.404,122.87899999999999,8.9,736.0,87.73482653,28.74251717,95.74669369,28.5,13.9,23.7,14.3,88.61325,81.26269,80.0,86.0,CRI,Latin America & Caribbean,Upper middle income
401,Costa Rica,2008,16.345,1.979,606.6022405,2.7438430169999997,6.261310673,26.08989871,69.5303033,9.00515369,80.921,76.107,78.45529268,0.06254580900000001,65.508,122.066,8.9,757.0,88.94970443,27.10270515,95.94483307,28.4,13.5,23.4,13.9,88.76764,81.40981,80.0,89.0,CRI,Latin America & Caribbean,Upper middle income
402,Costa Rica,2009,16.102,1.9509999999999998,634.1388792,2.664398855,7.022189965,30.60737344,72.49394079999999,9.68658882,81.08,76.217,78.58919512,0.065520827,64.612,121.25299999999999,8.9,766.0,89.64993686,24.65916471,96.13640845,28.3,13.2,23.2,13.5,88.92204,81.55693000000001,80.0,57.0,CRI,Latin America & Caribbean,Upper middle income
403,Costa Rica,2010,15.84,1.922,771.2409741,2.564855229,7.092617051,28.9922897,73.44175417,9.65747228,81.247,76.33800000000001,78.73263415,0.058382829000000004,63.716,120.44,8.9,772.0,90.46963794,24.02714885,96.3217949,28.2,13.0,23.1,13.3,89.07644,81.70405,80.0,88.0,CRI,Latin America & Caribbean,Upper middle income
404,Costa Rica,2011,15.564,1.893,872.1122602,2.579685804,7.149714006,26.45466662,73.48566351,9.72939981,81.419,76.477,78.88773171,0.054982274000000005,62.82,119.62700000000001,8.8,760.0,90.99245125,24.126044699999998,96.50096646,28.2,12.9,23.1,13.2,89.23084,81.85117,80.0,88.0,CRI,Latin America & Caribbean,Upper middle income
405,Costa Rica,2012,15.287,1.8659999999999999,930.4819972999999,2.559457074,7.000226946000001,25.72010815,73.22655154,9.55968402,81.595,76.635,79.05451219999999,0.052838175,61.924,118.814,8.8,745.0,90.97965492,24.35839102,96.67283552,28.1,12.9,23.2,13.3,89.38523,81.99829,80.0,86.0,CRI,Latin America & Caribbean,Upper middle income
406,Costa Rica,2013,15.022,1.841,990.3477276000001,2.552083535,6.914441165,24.05637088,73.04096682,9.466524699999999,81.77,76.814,79.23156098,0.050810015,61.128,116.479,8.7,717.0,90.97960471,24.52722182,96.83776802,28.1,13.1,23.5,13.5,89.53446,82.31735,80.0,88.0,CRI,Latin America & Caribbean,Upper middle income
407,Costa Rica,2014,14.767999999999999,1.819,970.002032,2.54551077,6.76760152,23.34114592,72.66745326,9.31311229,81.943,77.01100000000001,79.41685366,0.049084145999999995,60.331,114.14299999999999,8.6,690.0,90.97960471,24.86704298,96.9961695,28.3,13.4,23.7,13.8,89.68369,82.63642,80.0,89.0,CRI,Latin America & Caribbean,Upper middle income
408,Costa Rica,2015,14.525,1.8,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.11200000000001,77.225,79.60890244,0.047644259,59.535,111.80799999999999,8.5,663.0,-2.0,-2.0,97.1485496,28.5,13.9,24.2,14.3,89.83292,82.95548000000001,80.0,-2.0,CRI,Latin America & Caribbean,Upper middle income
409,Costa Rica,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,28.7,14.6,24.7,14.9,-2.0,-2.0,-2.0,-2.0,CRI,Latin America & Caribbean,Upper middle income
410,Croatia,2007,9.4,1.48,1038.923891,0.9657251240000001,6.477622756000001,14.90907663,87.02566184,7.44334788,79.25,72.33,75.70560976,0.015624253000000001,62.45399999999999,150.4,5.3,242.0,95.92305963,12.44538213,97.27782527,26.3,25.2,28.9,25.3,89.45658,76.12648,87.0,61.0,HRV,Europe & Central Asia,Upper middle income
411,Croatia,2008,9.9,1.55,1265.142379,1.165797652,6.538722947999999,15.26080521,84.86865423,7.7045205999999995,79.6,72.4,75.91219512,0.016206666,61.645,147.993,5.0,255.0,95.92305963,14.51444983,97.30046757,25.9,25.0,28.6,25.0,89.62484,76.51666999999999,87.0,58.0,HRV,Europe & Central Asia,Upper middle income
412,Croatia,2009,10.1,1.58,1193.487039,1.170150279,7.006867431,15.26080521,85.68976709,8.17701771,79.6,72.9,76.16829268,0.01572961,60.835,145.585,4.8,263.0,95.92305963,13.72681325,97.32338557,25.6,24.8,28.3,24.9,89.7931,76.90686,87.0,63.0,HRV,Europe & Central Asia,Upper middle income
413,Croatia,2010,9.8,1.55,1143.8512349999999,1.182888916,7.064964214,15.26080521,85.65822042,8.24785313,79.6,73.5,76.47560976,0.015633331,60.026,143.178,4.6,263.0,95.92305963,13.75707378,97.3465397,25.4,24.7,28.2,24.8,89.96136,77.29705,87.0,76.0,HRV,Europe & Central Asia,Upper middle income
414,Croatia,2011,9.6,1.48,1131.6674189999999,1.54368204,6.25541215,13.15571696,80.20690605,7.79909419,79.9,73.8,76.77560976,0.015271183,59.217,140.77100000000002,4.3,248.0,60.94505788,12.06291256,97.36997149999999,25.2,24.8,28.1,24.9,90.12961999999999,77.68725,87.0,-2.0,HRV,Europe & Central Asia,Upper middle income
415,Croatia,2012,9.8,1.51,1029.521053,1.434018569,6.363207061000001,13.99284874,81.60860494,7.79722563,80.1,73.9,76.92439024,0.01424393,58.408,138.363,4.1,229.0,62.37728431,11.47205278,97.3936413,25.3,25.1,28.1,25.2,90.29788,78.07744,87.0,9.0,HRV,Europe & Central Asia,Upper middle income
416,Croatia,2013,9.4,1.46,1060.8338820000001,1.425245656,6.403028794,13.99284874,81.79361665,7.82827445,80.2,74.2,77.12682927,0.013717975,57.669,136.263,4.0,205.0,61.80427475,11.25232319,97.41755,25.5,25.4,28.1,25.5,90.42741,78.41655,87.0,44.0,HRV,Europe & Central Asia,Upper middle income
417,Croatia,2014,9.3,1.46,1050.334391,1.414954169,6.388287591,13.99284874,81.86709815,7.80324176,80.5,74.6,77.47804878,0.013122308999999999,56.93,134.162,3.8,182.0,61.79991731,11.20611835,97.44171887,25.8,25.9,28.2,26.0,90.55694,78.75565,87.0,71.0,HRV,Europe & Central Asia,Upper middle income
418,Croatia,2015,8.9,1.46,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,80.4,74.3,77.27560976,0.012718536,56.191,132.062,3.6,165.0,-2.0,-2.0,97.46612845,26.4,26.5,28.4,26.6,90.68647,79.09476,87.0,-2.0,HRV,Europe & Central Asia,Upper middle income
419,Croatia,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,27.1,27.3,28.7,27.3,-2.0,-2.0,-2.0,-2.0,HRV,Europe & Central Asia,Upper middle income
420,Cuba,2007,11.114,1.581,586.9098551,0.5364867289999999,9.883198101,14.48242925,94.85121923,10.41968483,80.52,76.47800000000001,78.44970732,0.058636982000000004,77.192,117.54899999999999,4.8,801.0,100.0,5.14878077,89.99130631,30.1,26.4,28.8,26.4,87.43448000000001,81.73063,87.0,91.0,CUB,Latin America & Caribbean,Upper middle income
421,Cuba,2008,11.046,1.5959999999999999,584.0994651000001,0.499949019,10.29335824,13.17875649,95.36797196,10.79330726,80.75,76.653,78.65153659,0.061339494,76.435,116.649,4.7,777.0,100.0,4.63202804,90.09851885,29.8,25.8,28.5,25.9,87.55269,81.86189,87.0,88.0,CUB,Latin America & Caribbean,Upper middle income
422,Cuba,2009,11.027000000000001,1.6159999999999999,650.5523632999999,0.49775599,11.28391889,14.93340098,95.77516783,11.78167488,80.932,76.792,78.8115122,0.061771262,75.678,115.749,4.7,756.0,100.0,4.22483217,90.20455899,29.6,25.2,28.2,25.3,87.6709,81.99316,87.0,90.0,CUB,Latin America & Caribbean,Upper middle income
423,Cuba,2010,11.042,1.639,583.371882,0.49045349,9.70382827,13.8676483,95.18893531,10.19428176,81.072,76.903,78.93665854,0.062808995,74.922,114.85,4.9,736.0,100.0,4.81106469,90.30950921,29.4,24.7,28.0,24.8,87.78912,82.12442,87.0,90.0,CUB,Latin America & Caribbean,Upper middle income
424,Cuba,2011,11.068,1.663,645.6289845,0.52590879,10.07101019,15.0994241,95.03715381,10.59691898,81.181,77.002,79.04053659,0.061274329,74.165,113.95,4.8,718.0,100.0,4.96284619,90.41336949,29.2,24.4,27.9,24.4,87.90733,82.25569,87.0,88.0,CUB,Latin America & Caribbean,Upper middle income
425,Cuba,2012,11.087,1.685,554.721387,0.502443953,8.088255377000001,11.54663288,94.15130324,8.59069933,81.279,77.107,79.14212195,0.058391,73.408,113.05,4.6,693.0,100.0,5.84869676,90.51613984,29.0,24.2,27.9,24.3,88.02554,82.38695,87.0,85.0,CUB,Latin America & Caribbean,Upper middle income
426,Cuba,2013,11.08,1.702,656.7027314,0.519734669,8.962294541,14.146033800000001,94.51874006,9.48202921,81.384,77.23,79.25634146,0.058657758,72.579,111.219,4.4,680.0,100.0,5.48125994,90.61777335,28.9,24.1,27.9,24.2,88.16798,82.6694,87.0,84.0,CUB,Latin America & Caribbean,Upper middle income
427,Cuba,2014,11.04,1.713,816.6235369,0.485137941,10.57366249,18.01094643,95.6131052,11.05880043,81.502,77.378,79.38970732,0.057716553,71.75,109.38799999999999,4.1,665.0,100.0,4.386894799999999,90.71861568,29.0,24.3,28.0,24.3,88.31042,82.95185,87.0,82.0,CUB,Latin America & Caribbean,Upper middle income
428,Cuba,2015,10.966,1.72,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,81.635,77.55199999999999,79.54370732,0.0566102,70.921,107.55799999999999,4.0,647.0,-2.0,-2.0,90.81850737,29.1,24.6,28.2,24.7,88.45286,83.23429,87.0,-2.0,CUB,Latin America & Caribbean,Upper middle income
429,Cuba,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,29.3,25.0,28.5,25.1,-2.0,-2.0,-2.0,-2.0,CUB,Latin America & Caribbean,Upper middle income
430,Cyprus,2007,11.674000000000001,1.479,1734.481643,3.47448783,2.5780400130000003,6.23771093,42.59439014,6.05253416,81.053,76.79,78.8695122,0.012585778,41.688,81.52,3.5,53.0,83.23748502,47.78289904,99.81003178,14.8,20.0,28.8,20.2,92.28045,86.10961,87.0,-2.0,CYP,Europe & Central Asia,High income
431,Cyprus,2008,11.626,1.4609999999999999,2241.2653920000002,4.041341486,2.8508256060000003,6.76700332,41.3632339,6.89217292,81.232,76.931,79.02904878,0.013235588000000001,40.495,79.919,3.3,52.0,84.75216224,49.69585547,99.75583502,14.8,20.1,28.7,20.3,92.48411999999999,86.36036999999999,87.0,50.0,CYP,Europe & Central Asia,High income
432,Cyprus,2009,11.577,1.443,2185.842041,4.090728927,3.3114723930000003,7.16034795,44.73631897,7.40220132,81.428,77.082,79.202,0.012799237,39.302,78.317,3.1,49.0,87.43369532,48.319078499999996,99.70135468,14.8,20.2,28.5,20.4,92.68779,86.61112,87.0,23.0,CYP,Europe & Central Asia,High income
433,Cyprus,2010,11.515,1.4240000000000002,2038.2027859999998,3.7768355739999997,3.425307365,7.41931831,47.35034277,7.2339652999999995,81.634,77.243,79.38495122,0.011893698999999999,38.109,76.71600000000001,3.0,47.0,86.89374441,45.36701124,99.64659474,14.8,20.5,28.4,20.7,92.89146,86.86188,87.0,26.0,CYP,Europe & Central Asia,High income
434,Cyprus,2011,11.436,1.405,2235.669386,3.996526457,3.5076350819999997,7.58121063,46.53690255,7.53731961,81.84,77.414,79.57302439,0.011308513999999999,36.915,75.115,2.9,45.0,84.56988743,44.84164266,99.59154734,15.0,20.8,28.4,21.1,93.09513000000001,87.11263000000001,87.0,64.0,CYP,Europe & Central Asia,High income
435,Cyprus,2012,11.342,1.3880000000000001,1964.8153379999999,3.991049765,3.4116037089999995,7.45557803,45.86180685,7.43887767,82.039,77.593,79.76178049,0.010928147,35.722,73.514,2.8,43.0,87.67105661,47.0366049,99.53621841,15.2,21.4,28.4,21.6,93.2988,87.36339,87.0,43.0,CYP,Europe & Central Asia,High income
436,Cyprus,2013,11.237,1.3730000000000002,1889.867889,3.942479563,3.4707913969999997,7.58416196,46.53366977,7.45866684,82.22200000000001,77.77600000000001,79.94478049,0.010864412,35.255,71.998,2.7,40.0,88.86383721,46.97137834,99.48077508,15.5,22.1,28.4,22.2,93.39305999999999,87.62404000000001,87.0,50.0,CYP,Europe & Central Asia,High income
437,Cyprus,2014,11.118,1.36,1819.112996,4.035592398,3.332019222,7.58416196,45.22522893,7.36761162,82.38799999999999,77.964,80.12204878,0.010779608000000001,34.788000000000004,70.482,2.6,38.0,88.93471219999999,48.71378501,99.42523446,16.0,22.9,28.5,23.1,93.48732,87.88468,87.0,59.0,CYP,Europe & Central Asia,High income
438,Cyprus,2015,10.984000000000002,1.35,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.536,78.153,80.29104878,0.010671087,34.321999999999996,68.965,2.5,35.0,-2.0,-2.0,99.36966086,16.7,23.9,28.7,24.1,93.58158,88.14533,87.0,-2.0,CYP,Europe & Central Asia,High income
439,Cyprus,2016,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,17.5,25.1,29.0,25.2,-2.0,-2.0,-2.0,-2.0,CYP,Europe & Central Asia,High income
440,Czech Republic,2007,11.1,1.45,1147.982119,0.9657127390000001,5.556626261,13.53960035,85.19376655,6.522339,79.9,73.7,76.72439024,0.007939696,64.748,145.893,3.9,555.0,89.03280679,13.18240522,99.13824337,25.3,22.7,25.6,22.8,89.33799,77.27335,87.0,73.0,CZE,Europe & Central Asia,High income
441,Czech Republic,2008,11.5,1.51,1486.182785,1.190111347,5.628784423,13.67951156,82.54686115,6.81889577,80.1,74.0,76.97560976,0.007906474,65.293,143.58100000000002,3.8,541.0,90.14773154,15.73360876,99.13800987,24.9,22.6,25.5,22.7,89.57173,77.83171,87.0,70.0,CZE,Europe & Central Asia,High income
442,Czech Republic,2009,11.3,1.51,1483.943674,1.2757411220000001,6.5696540279999995,14.70344844,83.73898194,7.84539515,80.1,74.2,77.07804878,0.007676514000000001,62.793,138.809,3.6,517.0,89.9617517,14.6286967,99.13777509,24.7,22.6,25.4,22.7,89.80547,78.39008000000001,87.0,70.0,CZE,Europe & Central Asia,High income
443,Czech Republic,2010,11.2,1.51,1410.036589,1.20696223,6.22493667,14.23114675,83.75970601,7.4318989,80.6,74.4,77.42439024,0.007011396,60.31100000000001,135.5,3.4,486.0,91.50359054,14.86045211,99.13753552,24.5,22.7,25.4,22.8,90.03922,78.94844,87.0,73.0,CZE,Europe & Central Asia,High income
444,Czech Republic,2011,10.4,1.43,1545.5747470000001,1.186328091,6.314732469,14.62935112,84.18452855,7.50106056,81.1,74.8,77.87317073,0.006985123,59.49100000000001,131.7,3.2,451.0,93.2027985,14.74046199,99.13729463,24.3,22.9,25.4,23.0,90.27296,79.5068,87.0,70.0,CZE,Europe & Central Asia,High income
445,Czech Republic,2012,10.3,1.45,1411.484668,1.2061763559999998,6.341764994,14.24886832,84.01979692,7.54794135,81.2,75.1,78.07560976,0.006695183,58.306000000000004,125.76700000000001,3.2,419.0,94.06180155,15.03126691,99.13705067,24.3,23.2,25.6,23.3,90.5067,80.06517,87.0,75.0,CZE,Europe & Central Asia,High income
446,Czech Republic,2013,10.2,1.46,1412.792686,1.1734072770000001,6.313087853,14.90725275,84.32634689,7.48649513,81.3,75.2,78.17560976,0.006727237,56.71,120.816,3.0,386.0,92.70052569,14.52955882,99.13677881,24.5,23.7,25.7,23.7,90.62677,80.38808,87.0,69.0,CZE,Europe & Central Asia,High income
